Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Recent H2H vs B,Team A H2H Count,Team A Recent H2H Count,Team A Winrate,Team A Elo,Team A International Elo,Team A LAN Winrate,Team B Winrate vs A,Team B Recent H2H vs A,Team B H2H Count,Team B Recent H2H Count,Team B Winrate,Team B Elo,Team B International Elo,Team B LAN Winrate,Team A K/D Ratio,Team B K/D Ratio,Team A Average Damage,Team B Average Damage,Team A Average Combat Score,Team B Average Combat Score,Team A Average First Kills,Team B Average First Kills,Team A Average First Deaths Per Round,Team B Average First Deaths Per Round,Team A Rating,Team B Rating,Team A KAST,Team B KAST,Team A Clutch Success,Team B Clutch Success,Is LAN,Same Region,Team A Roster Stability,Team B Roster Stability,Roster stability delta,Team A Map Pool Strength,Team B Map Pool Strength,Map pool strength delta,Team A Map Pool Differential,Team B Map Pool Differential,Map pool differential delta,Team A Win
VCT 2026: Pacific Stage 1,Playoffs,Lower Round 2,Paper Rex,Kiwoom DRX,33.33333333333334,33.33333333333334,1,1,53.333333333333336,1617.6790136048892,1630.3873875592828,54.83870967741935,66.66666666666666,66.66666666666666,1,1,50.0,1500.8485718457591,1500.0,50.0,1.138486755110755,1.0211130838597802,137.1415777866784,130.5678001736825,207.22526435266371,194.73357786004843,3.8189042043840806,2.8952123040358337,0.6050816586320457,1.4659033033959503,1.0527304533987971,0.9885345308286485,73.48647656208027,70.34630467571644,36.61750360750361,34.45648148148148,0,1,95.77518211619179,95.3405541502854,0.43462796590638675,59.846193022663606,54.285714285714285,5.560478736949321,10.512265512265506,0.0,10.512265512265506,0
VCT 2026: Pacific Stage 1,Playoffs,Lower Round 3,T1,Paper Rex,40.0,40.0,5,5,60.0,1597.5109907670972,1539.0735821383457,57.264957264957275,60.0,60.0,5,5,46.666666666666664,1599.6707244115094,1630.3873875592828,54.83870967741935,1.1545247390172024,1.1650283927798597,131.62172138591256,137.1697829148835,203.0074127071186,206.90010409625347,3.3288449839920426,3.809288819768696,0.6025629662004662,0.6779005688884558,1.0472873398116045,1.0570461585270021,73.26524127288833,73.47846374156747,33.019312169312165,37.52583694083694,0,1,95.90634078152455,95.7247329445075,0.1816078370170544,55.4143025313594,60.670746877643424,-5.256444346284027,18.518968953751557,8.36940836940837,10.149560584343186,0
VCT 2026: Pacific Stage 1,Playoffs,Lower Final,Global Esports,Paper Rex,25.0,25.0,4,4,46.666666666666664,1478.1208328490584,1500.0,50.0,75.0,75.0,4,4,53.333333333333336,1613.186185002005,1630.3873875592828,54.83870967741935,1.0900877632468322,1.1844158966333247,132.64959070341422,138.30982921117985,202.31742631823514,208.74315965180904,3.4626395363895366,3.8426221531020293,0.7992399673583497,0.7750695503699373,1.0168822874293462,1.0718841214899653,71.4522326964974,74.1016118897156,31.567777777777778,36.2813924963925,0,1,95.25667096194792,96.06858663323762,-0.8119156712896967,44.95238095238095,60.4455469624009,-15.493166010019948,0.0,10.317460317460325,-10.317460317460325,0
VCT 2026: China Stage 2,Group Stage,Week 1,Wolves Esports,Titan Esports Club,50.0,50.0,2,2,46.666666666666664,1467.3149932211545,1527.498000055504,60.0,50.0,50.0,2,2,26.666666666666668,1395.556164612,1500.0,50.0,0.967976614953279,1.0235421239560936,125.36148981917265,127.40249029533264,190.2918833060601,194.5611191981966,3.22480247950953,3.0242612381884824,0.43384677122128357,0.5684365442820611,0.967845493913961,0.9738662886840608,69.56667137165257,69.47419448211133,39.94897959183674,15.0,0,1,96.3166286155234,96.26213392058325,0.05449469494014636,46.18211334120424,38.03819444444444,8.1439188967598,15.79545454545454,17.361111111111114,-1.5656565656565746,1
VCT 2026: China Stage 2,Group Stage,Week 1,Dragon Ranger Gaming,Bilibili Gaming,33.33333333333334,33.33333333333334,3,3,46.666666666666664,1509.8635006112588,1466.3979091109247,0.0,66.66666666666666,66.66666666666666,3,3,46.666666666666664,1545.7666629793832,1409.4217619773644,16.831683168316832,1.0659890466301514,1.0308724374882243,130.73350856872597,127.01882615750263,200.54520664520666,193.72090098898923,3.479037902516163,3.471317903229668,0.6453110966328358,0.3802355554032024,1.0299419142853925,0.9975744093052916,72.54921374921375,71.39201549539784,26.291666666666664,24.11904761904762,0,1,94.48840396949127,95.44891708427186,-0.9605131147805821,53.33456739339092,47.175985204154216,6.158582189236704,24.986631016042782,23.670033670033664,1.316597346009118,1
VCT 2026: China Stage 2,Group Stage,Week 1,FunPlus Phoenix,Trace Esports,50.0,50.0,0,0,26.666666666666668,1388.3733012149128,1483.8719036005082,0.0,50.0,50.0,0,0,40.0,1496.951205804023,1450.2803446682544,14.529914529914532,1.0319519271060802,0.929702421170181,128.88925089072148,126.48920141572856,193.70528003586827,190.06731444481446,2.635710694534224,3.17187299356417,0.3118965334774158,0.6374425542092398,0.9905166453916454,0.9245437420171583,69.83321428027311,67.7925587986674,15.0,45.916666666666664,0,1,96.79251084969144,95.61952488786702,1.1729859618244234,40.34925787483332,43.65079365079365,-3.301535775960332,33.18019943019943,28.37301587301586,4.807183557183571,1
VCT 2026: China Stage 2,Group Stage,Week 1,JDG Esports,TYLOO,33.33333333333333,33.33333333333333,3,3,53.333333333333336,1466.4823842626452,1500.0,50.0,66.66666666666667,66.66666666666667,3,3,53.333333333333336,1516.0527407352238,1500.0,50.0,0.9824914471219104,1.1206257003644644,124.9586615681162,134.98990877734346,192.16410354236982,206.99492627850185,3.0913154315011897,3.3859980297480297,0.7675722748448397,0.7656531093398471,0.9649224283033523,1.0323678330597974,70.27311084300844,71.70677507016792,15.0,15.0,0,1,95.49821131020757,96.4646672344415,-0.9664559242339408,48.18920916481891,43.78787878787879,4.401330376940123,13.780663780663788,11.249999999999998,2.53066378066379,0
VCT 2026: Pacific Stage 2,Group Stage,Week 1,Gen.G,ZETA DIVISION,50.0,50.0,0,0,40.0,1521.9568716193232,1515.955019062177,61.46788990825688,50.0,50.0,0,0,33.33333333333333,1395.1351355476759,1438.1315677001949,14.529914529914532,1.013440766102275,0.9206235268494722,124.98994900524312,120.58769741696211,191.26461059637532,184.86556889189242,3.6686571598336304,3.1323598297127706,0.6007699799111564,0.5700930865974984,0.9536192049780285,0.9030656902465726,71.20441184088243,68.6340198853434,35.7152133580705,27.78624135124135,0,1,94.76872279593867,94.97263198510699,-0.20390918916831424,57.04723806535714,35.97808441558441,21.06915364977273,23.19434951013899,29.464285714285715,-6.269936204146724,1
VCT 2026: Pacific Stage 2,Group Stage,Week 1,Team Secret,VARREL,50.0,50.0,0,0,40.0,1456.6923930084786,1506.9589879544815,54.34782608695653,50.0,50.0,0,0,50.0,1516.3895896513266,1500.0,50.0,0.875325360778211,0.9350401075346402,120.45607946827256,123.64155629399195,181.31492649258954,187.9416489913273,2.726986887674228,3.632768115258924,0.5186551308488329,1.0244864449786324,0.8940720605824506,0.9193220878896431,68.64139418552462,66.44158418174962,35.30752506752506,26.765277777777776,0,1,96.19085800491928,96.26946865083836,-0.07861064591908473,36.54729109274563,29.629629629629626,6.917661463116005,19.696969696969703,0.0,19.696969696969703,0
VCT 2026: Pacific Stage 2,Group Stage,Week 1,FULL SENSE,Nongshim RedForce,33.333333333333336,33.333333333333336,1,1,40.0,1461.8492619618423,1460.3683719503165,0.0,66.66666666666666,66.66666666666666,1,1,60.0,1547.6416024601333,1500.0,50.0,1.0773770690286666,1.0780824205041588,129.90848241899712,124.9189276926777,197.5545658290511,193.71150118400118,2.9413795599825012,3.370986744736745,0.8939529791015085,0.6014473406223406,1.0117228228470876,1.0195145678395678,73.47351836616544,71.82506863506863,37.61827635327635,31.535993265993266,0,1,95.26433814431942,95.34469480373255,-0.08035665941312686,50.0,54.24908424908425,-4.249084249084248,0.0,0.0,0.0,1
VCT 2026: Pacific Stage 2,Group Stage,Week 1,Kiwoom DRX,DetonatioN FocusMe,50.0,50.0,0,0,57.14285714285714,1518.856861039139,1500.0,50.0,50.0,50.0,0,0,46.666666666666664,1458.6659213196617,1500.0,50.0,0.9924008926106189,1.001167110588141,128.245614434585,128.36479374655843,191.35645959432722,198.30538724891667,2.7851819748878577,3.2862704397998517,1.456086760053672,0.5896946012593072,0.9648153121388415,0.9679733845675021,69.57361829347124,69.99652661064425,33.676984126984124,35.42040816326531,0,1,95.23092622862978,95.66914775692331,-0.4382215282935249,49.629629629629626,42.03629703629704,7.593332593332583,0.0,31.309523809523814,-31.309523809523814,1
VCT 2026: Pacific Stage 2,Group Stage,Week 1,Rex Regum Qeon,Global Esports,50.0,50.0,2,2,40.0,1506.2059171793085,1448.5472538472745,15.596330275229356,50.0,50.0,2,2,46.666666666666664,1465.526463609121,1500.0,50.0,1.0405927322649728,1.0899325504105326,127.36583736524912,132.80386420768772,193.1026584771438,203.0161442669531,3.29547339914987,3.5176252913752912,0.7879776541269189,0.9062328448512271,0.9979167340829105,1.019048954096013,70.51392927334103,71.23058027484497,33.517467532467535,31.00111111111111,0,1,95.33518639874248,95.35374918782041,-0.018562789077932962,50.76014169254659,42.22488038277512,8.535261309771471,17.88819875776398,22.34848484848485,-4.460286090720871,0
VCT 2026: Pacific Stage 2,Group Stage,Week 1,Paper Rex,T1,66.66666666666666,80.0,6,5,53.333333333333336,1625.7805542419424,1630.3873875592828,54.83870967741935,33.33333333333334,20.0,6,5,60.0,1583.9955301766015,1539.0735821383457,57.264957264957275,1.2035455080564226,1.1540585018681293,139.3688191101697,131.67801768220886,210.07103843968784,202.90667196637784,3.8048443753242513,3.2895857247327833,0.8840089443093313,0.7486666699041699,1.0836497780556218,1.045694747219012,74.37514724325095,73.00598201362908,38.183773448773444,33.77931216931217,0,1,96.07351220959411,95.83880520452925,0.23470700506486253,61.49879011771595,55.17067401557993,6.328116102136022,8.682089436565143,17.053767488550097,-8.371678051984954,0
VCT 2026: Pacific Stage 2,Group Stage,Week 1,Nongshim RedForce,Gen.G,50.0,50.0,2,2,60.0,1530.7499829304616,1500.0,50.0,50.0,50.0,2,2,46.666666666666664,1534.9642692556872,1515.955019062177,61.46788990825688,1.0780824205041588,1.013440766102275,124.9189276926777,124.98994900524312,193.71150118400118,191.26461059637532,3.370986744736745,3.6686571598336304,0.6014473406223406,0.6007699799111564,1.0195145678395678,0.9536192049780285,71.82506863506863,71.20441184088243,31.535993265993266,35.7152133580705,0,1,95.34469480373255,94.76872279593867,0.5759720077938795,53.13575313575313,58.06381031944943,-4.928057183696303,0.0,24.456975772765254,-24.456975772765254,0
VCT 2026: Pacific Stage 2,Group Stage,Week 1,Kiwoom DRX,Team Secret,33.333333333333336,33.333333333333336,1,1,62.5,1530.1240420719978,1500.0,50.0,66.66666666666666,66.66666666666666,1,1,40.0,1445.4064490182514,1506.9589879544815,54.34782608695653,0.9924008926106189,0.875325360778211,128.245614434585,120.45607946827256,191.35645959432722,181.31492649258954,2.7851819748878577,2.726986887674228,1.456086760053672,0.5186551308488329,0.9648153121388415,0.8940720605824506,69.57361829347124,68.64139418552462,33.676984126984124,35.30752506752506,0,1,95.23092622862978,96.19085800491928,-0.9599317762894941,48.18181818181818,37.06493506493507,11.116883116883109,0.0,19.318181818181817,-19.318181818181817,0
VCT 2026: Americas Stage 2,Group Stage,Week 1,LEVIATÁN,FURIA,100.0,100.0,3,3,33.33333333333333,1450.5443503903352,1492.6055462467873,64.1025641025641,0.0,0.0,3,3,53.333333333333336,1460.4604699796132,1443.8159008002153,0.0,1.1459108308828962,0.9592790189149919,127.12422015620545,123.97924137667172,194.23412774045127,187.33566451908942,3.4611216316363373,2.924669512347531,0.590422446970241,0.6943527728993286,1.0076027665145313,0.9201806239712587,72.43306264541557,69.2693528871083,39.93174603174603,32.17315759637189,0,1,92.95341122982337,94.49173108021577,-1.5383198503923978,55.48055899475778,37.6297862344374,17.850772760320382,20.487012987012992,35.44612794612794,-14.959114959114945,1
VCT 2026: Americas Stage 2,Group Stage,Week 1,Sentinels,Cloud9,100.0,100.0,3,3,20.0,1473.2677219703778,1514.1918886115423,24.752475247524753,0.0,0.0,3,3,53.333333333333336,1551.5822268678999,1501.6800044669505,50.0,1.0265435973168378,0.9891646323963155,126.52994264994264,124.29338356632474,193.3299345099345,189.58698723934017,3.1227857327857325,3.043836142071436,0.604197705997706,0.6086532354355884,0.9913495171495171,0.9571626536861831,70.77217597217597,71.48262212732801,29.652142857142856,29.582539682539682,0,1,96.02578436213446,95.32637207373804,0.6994122883964167,56.29714078765997,52.25494880226338,4.042191985396592,14.192842135000083,20.620555914673567,-6.427713779673484,1
VCT 2026: Americas Stage 2,Group Stage,Week 1,ENVY,Evil Geniuses,50.0,50.0,2,2,60.0,1532.1750205950252,1549.626396197857,80.0,50.0,50.0,2,2,33.33333333333333,1508.8954621551147,1601.8148810900093,83.16831683168317,1.018282599179316,0.9355446800523075,130.44969355263473,124.61172040922041,197.2189178577414,188.10093887593888,3.323160238454356,3.0138085988085987,0.5927712466183054,0.5597790986790987,0.9653118556824439,0.9293441983941985,68.10007613301731,68.640168997669,27.33862433862434,29.81931216931217,0,1,93.35243277949996,94.8370167490355,-1.4845839695355352,45.63869992441421,50.48118548118548,-4.8424855567712655,33.12169312169312,25.531135531135522,7.590557590557598,0
VCT 2026: Americas Stage 2,Group Stage,Week 1,KRÜ Esports,LOUD,80.0,80.0,5,5,20.0,1389.9878913364541,1416.437541696743,22.93577981651376,20.0,20.0,5,5,40.0,1527.0217038683722,1629.8772163078177,63.44086021505376,0.9986683736328302,0.9268837447777174,125.00766846987435,123.31262357181862,190.69089716383834,187.71519102156876,3.2219933878757407,3.2048495433015556,0.59198769008769,0.7122636761243571,0.9715169467242997,0.9268298329809166,70.2839371358489,67.86398713773328,31.584981684981685,29.111507936507937,0,1,94.87166082295474,95.74724139010874,-0.8755805671540031,48.79353233830845,50.54086350525979,-1.7473311669513407,13.125000000000004,25.477957714799825,-12.352957714799821,0
VCT 2026: Americas Stage 2,Group Stage,Week 1,G2 Esports,100 Thieves,75.0,75.0,4,4,60.0,1655.6298902678632,1544.2650233521808,45.87155963302752,25.0,25.0,4,4,80.0,1655.94119314768,1502.9774824723143,31.19266055045871,1.183379734711394,1.1369831700576387,136.174265113971,130.82558715894243,208.71035677285678,200.09429682159947,3.731456343221049,3.2471288312077786,1.0881851215233567,0.9381580865284813,1.0812298020606843,1.0472770538428433,74.9291297754533,73.06758935022093,33.19595238095238,40.337626262626266,0,1,95.6957236270888,93.99588267410722,1.6998409529815746,66.15161836760714,51.0582306830907,15.093387684516443,23.88269794721407,18.793859649122812,5.088838298091257,0
VCT 2026: Americas Stage 2,Group Stage,Week 1,NRG,MIBR,60.0,60.0,5,5,60.0,1619.4389761927848,1592.8609949873296,100.0,40.0,40.0,5,5,26.666666666666668,1459.599717997716,1490.2239722919187,49.504950495049506,1.093808995225898,1.089530000256173,128.35291642768422,128.11076530767707,196.5396761992737,195.94349347819937,3.4965151543789315,3.748101756631168,0.9224182746390177,0.7337384387399093,1.037836316063251,1.0007235383897148,72.8251081174301,71.75538557303263,37.166613756613756,26.220578231292517,0,1,95.55798776900711,94.89951030604571,0.6584774629614003,51.67955905660824,43.32192443052172,8.357634626086522,35.50384800384801,29.236844310373723,6.26700369347429,1
VCT 2026: EMEA Stage 2,Group Stage,Week 1,FUT Esports,Natus Vincere,50.0,50.0,0,0,40.0,1463.214214542043,1432.3296300813406,0.0,50.0,50.0,0,0,53.333333333333336,1506.7606423617667,1501.4954628080093,42.3728813559322,0.9093421917437694,1.0920879105055912,119.7849449243567,132.1871700031994,182.7084109789992,199.06578998887824,3.064063637887167,3.267650943827414,0.4451707473354532,0.3106756273138626,0.8954204898587252,1.0119557456160397,66.92918684801037,70.7481758383229,34.95450036075036,36.32666666666667,0,1,94.40089665551477,94.85718282765005,-0.4562861721352789,36.315496098104795,48.40909090909091,-12.093594810986112,13.461538461538463,22.04545454545454,-8.583916083916076,0
VCT 2026: EMEA Stage 2,Group Stage,Week 1,Team Liquid,Eternal Fire,50.0,50.0,0,0,66.66666666666666,1638.8051923376822,1458.031956531158,31.19266055045871,50.0,50.0,0,0,16.666666666666664,1459.6352224441084,1500.0,50.0,1.046003707955139,1.1328965284864427,128.19058076999255,136.17373367373366,193.31723397245457,205.01700614200615,3.254301632463397,3.153300403300403,0.40241911060072827,1.5079400229400228,0.9946343459100812,1.0581515244015243,71.74844649359355,73.05557405557406,31.141331684188827,33.25873015873016,0,1,96.00591469282146,95.68911820717467,0.3167964856467904,61.59026416287462,65.47619047619048,-3.8859263133158635,18.439657977415425,0.0,18.439657977415425,0
VCT 2026: EMEA Stage 2,Group Stage,Week 1,FNATIC,GIANTX,33.33333333333333,33.33333333333333,3,3,46.666666666666664,1594.2133662058127,1612.3684054801552,58.41584158415842,66.66666666666667,66.66666666666667,3,3,46.666666666666664,1519.60374051237,1491.880327795315,41.584158415841586,1.1123181316973727,0.9825753755217507,128.4131368196074,122.56293485381721,195.75202765371884,185.61137091122384,3.841681132048779,3.4023485991133047,0.7037860512581101,0.39483278905190666,1.0218972021986727,0.9392077844813139,70.46118430589019,69.5199708243826,33.24584106369821,33.680002405002405,0,1,95.3492543039512,94.09861660160708,1.2506377023441217,52.092336052732094,51.9496855345912,0.14265051814089702,33.133210133210135,20.55555555555556,12.577654577654574,1
VCT 2026: EMEA Stage 2,Group Stage,Week 1,PCIFIC Esports,Gentle Mates,50.0,50.0,0,0,16.666666666666664,1458.7134082387001,1500.0,50.0,50.0,50.0,0,0,46.666666666666664,1485.9109727435984,1500.0,50.0,0.8532318096526516,1.0401819633825078,115.86216006216006,128.49711473711474,175.22013727013726,195.5329301254301,2.558521108521109,3.677611508861509,0.8087454027454029,0.7082747187997188,0.8744099974099974,0.9969092176342176,65.50299145299145,70.84838494838496,36.55277777777778,31.117354497354498,0,1,95.20340881728163,95.94835345036584,-0.7449446330842164,25.80952380952381,42.579365079365076,-16.769841269841265,0.0,26.851851851851848,-26.851851851851848,0
VCT 2026: EMEA Stage 2,Group Stage,Week 1,Karmine Corp,Eternal Fire,50.0,50.0,0,0,40.0,1464.8074784329665,1500.0,50.0,50.0,50.0,0,0,28.57142857142857,1489.1225971702881,1500.0,50.0,1.0494763142408128,1.1328965284864427,128.39344645951456,136.17373367373366,196.13627831863127,205.01700614200615,3.4755242991156305,3.153300403300403,0.3294636970643162,1.5079400229400228,0.9976242780267548,1.0581515244015243,72.23306896062314,73.05557405557406,29.91979316979317,33.25873015873016,0,1,96.6637468887975,95.68911820717467,0.974628681622832,42.97258297258297,70.0,-27.02741702741703,33.69047619047619,0.0,33.69047619047619,1
